entidad,atributo,tabla,campo,alta,tipodato,longitud,decimales,dominio,claveprimaria,claveforanea,muestrarelacion,valorsugerido,obligatorio,atributoforaneo
"ITEMPAIS","Codigo","itpais","codigo",F,"N",3,0,"CODIGO",T,"",F,"",F,""
"ITEMPAIS","Cuit","itpais","cuit",F,"N",15,0,"NUMERICO",F,"",F,"",F,""
"ITEMPAIS","Tipo","itpais","tipo",F,"C",50,0,"CARACTER",F,"",F,"",F,""
