id,idnodo,parametro,tipodato,default,organizacion,puesto,sucursal,ayuda,version_exe,version_zoo,version_cli,paramint,paramusu,exe,longitud,decimales,idnodocliente,dominio,opciones,idunico
9407,14,"Incorporar control de stock en facturas con entrega posterior","L",".f.",0,0,1,"Permite incorporar control de stock en facturas con entrega posterior",0.00,0,0,"IncorporarControlDeStockEnFacturasConEntregaPosterior","Incorporar control de stock en facturas de venta con entrega posterior",T,0,0,250,"","","190BE2E2B1A6E6141BE19EA517415431089501"
9408,14,"Habilita stock señado en pantalla de pre-carga","L",".f.",0,0,1,"Permite mostrar el stock señado en la pantalla de pre-carga de colores y talles",0.00,0,0,"HabilitaStockSeniadoEnPantallaDePreCarga","Habilita stock señado en pantalla de pre-carga",T,0,0,250,"","","1BE68F68B1477B14974181C114669514936401"
9560,14,"Habilita stock disponible y comprometido en pantalla de pre-carga","L",".F.",0,0,1,"Habilita las columnas informativas de stock disponible y stock comprometido en la pre-carga de todos los comprobantes que la utilicen.",0.00,0,0,"HabilitaColumnaStockDisponibleYComprometido","Habilita stock disponible y comprometido en pantalla de pre-carga",F,0,0,250,"","","11D95BC5E1E27E148A51A6B019682667126731"
9561,14,"Habilita stock disponible y pendiente de entrega en pantalla de pre-carga","L",".F.",0,1,0,"Habilita las columnas informativas de stock disponible y stock pendiente de entrega en la pre-carga de todos los comprobantes que la utilicen.",0.00,0,0,"HabilitaColumnaStockDisponibleYPendiente","Habilita stock disponible y pendiente de entrega ventas en pantalla de pre-carga",T,0,0,250,"","","187F2E38A1F41C1458B1BCA710186604709211"
9575,14,"Control de stock disponible en facturación de venta","N","1",0,0,1,"Determina si se controla la carga de facturas, notas de crédito o notas de débito de venta, de cualquier tipo, según el stock disponible.",0.00,0,0,"ControlStockDisponibleFacturacion","Control de stock disponible en facturación de venta",T,1,0,250,"COMBO","No controlar,Controlar,Advertir","1B6EC315718F6A14A0219ABE10606146932181"
9576,14,"Control de stock disponible en remitos de venta","N","1",0,0,1,"Determina si se controla la carga de remitos de venta según el stock disponible.",0.00,0,0,"ControlStockDisponibleRemitos","Control de stock disponible en remitos de venta",T,1,0,250,"COMBO","No controlar,Controlar,Advertir","1A85E73DB18DA1143311BC9613074414985201"
9577,14,"Control de stock disponible en pedidos de venta","N","1",0,0,1,"Determina si se controla la carga de pedidos de venta y preparaciones de mercadería según el stock disponible.",0.00,0,0,"ControlStockDisponiblePedidos","Control de stock disponible en pedidos de venta/preparación de mercadería",T,1,0,250,"COMBO","No controlar,Controlar,Advertir","1E1E814E81D449143A51A65517351144146381"
9578,14,"Control de stock disponible en movimientos de stock","N","1",0,0,1,"Determina si se controla la carga de movimientos de stock según el stock disponible.",0.00,0,0,"ControlDeStockDisponibleEnMovimientosDeStock","Control de stock disponible en movimientos de stock",T,1,0,250,"COMBO","No controlar,Controlar,Advertir","1CE3E1D6A15B5614599193F315579156437421"
9775,14,"Control de stock disponible mediante mínimos de stock en pedidos de venta","N","1",0,0,1,"Establece el comportamiento de los pedidos de venta teniendo en cuenta el stock disponibley los mínimos de stock establecidos.",0.00,0,0,"ControlDeStockDisponibleMedianteMinimosDeStockEnPedidosDeVenta","Control de stock disponible mediante mínimos de stock en pedidos de venta",T,1,0,250,"COMBO","No controlar,Controlar,Advertir","1BD1FC39E1468514D1C1BA2313863295808571"
9802,14,"Incorporar control de stock en facturas de compra con entrega posterior","L",".f.",0,0,1,"Permite incorporar control de stock en facturas de compra con entrega posterior",0.00,0,0,"IncorporarControlDeStockEnFacturasDeCompraConEntregaPosterior","Incorporar control de stock en facturas de compra con entrega posterior",T,0,0,250,"","","109EC33301A11B1418F1A45818202416326591"
9803,14,"Incorporar el stock de facturas de compra con entrega posterior al disponible","L",".f.",0,0,1,"Permite incorporar el stock de facturas de compra con entrega posterior al disponible",0.00,0,0,"IncorporarElStockDeFacturasDeCompraConEntregaPosteriorAlDisponible","Incorporar el stock de facturas de compra con entrega posterior al disponible",T,0,0,250,"","","11B3FB3681553914FEC1984A19868203247731"
9804,14,"Habilita stock disponible y pendiente de entrega compras en pantalla de pre-carga","L",".f.",0,0,1,"Permite habilitar las columnas de stock disponible y pendiente de entrega compras en pantalla de precarga",0.00,0,0,"HabilitaStockDisponibleYPendienteDeEntregaComprasEnPantallaDePrecarga","Habilita stock disponible y pendiente de entrega compras en pantalla de pre-carga",T,0,0,250,"","","1A16B307713C9C14F2E1BFC917627474670261"
9805,14,"Habilita stock disponible y de pedido de compra en pantalla de pre-carga:","L",".f.",0,0,1,"Permite habilitar las columnas de stock disponible y de pedido de compra en pantalla de pre-carga:",0.00,0,0,"HabilitaStockDisponibleYDePedidoDeCompraEnPantallaDePreCarga","Habilita stock disponible y de pedido de compra en pantalla de pre-carga:",T,0,0,250,"","","120B3F0701B036145A61AB0012353423216071"
9482,15,"Utiliza curva de talles en Facturas","N","1",3,1,2,"Utiliza curva de talles en Facturas",0.00,0,0,"UtilizaCurvaDeTallesEnFacturas","Utiliza curva de talles en Facturas",F,1,0,999999,"","","1F307EE941EB481410F1B46914924674621181"
9479,16,"Utiliza curva de talles en Devoluciones","N","1",3,1,2,"Utiliza curva de talles en Devoluciones",0.00,0,0,"UtilizaCurvaDeTallesEnDevoluciones","Utiliza curva de talles en Devoluciones",F,1,0,999999,"","","1B48E52F11D6D214DA219CAB12168488253801"
9480,16,"Utiliza curva de talles en Anulaciones","N","1",3,1,2,"Utiliza curva de talles en Anulaciones",0.00,0,0,"UtilizaCurvaDeTallesEnAnulaciones","Utiliza curva de talles en Anulaciones",F,1,0,999999,"","","18A48F05913B9614BAD1A43A19389852709571"
9478,18,"Utiliza curva de talles en Pedidos","N","1",3,1,2,"Utiliza curva de talles en Pedidos",0.00,0,0,"UtilizaCurvaDeTallesEnPedidos","Utiliza curva de talles en Pedidos",F,1,0,999999,"","","15F0F912619F811492419DF416762992938831"
9477,19,"Utiliza curva de talles en Remitos","N","1",3,1,2,"Utiliza curva de talles en Remitos",0.00,0,0,"UtilizaCurvaDeTallesEnRemitos","Utiliza curva de talles en Remitos",F,1,0,999999,"","","10B5A25AF15CAB14EED1844813434312824221"
9483,20,"Utiliza curva de talles en Movimientos de Mercaderia","N","1",3,1,2,"Utiliza curva de talles en Movimientos de Mercaderia",0.00,0,0,"UtilizaCurvaDeTallesEnMovimientosDeMercaderia","Utiliza curva de talles en Movimientos de Mercaderia",F,1,0,999999,"","","12C676417121E914B521973517503535231441"
9484,20,"Habilita Modificacion de Estado de Recepcion","N","1",3,1,2,"Habilita Modificacion de Estado de Recepcion",0.00,0,0,"HabilitaModificacionDeEstadoDeRecepcion","Habilita Modificacion de Estado de Recepcion",F,1,0,999999,"","","1DCDCD58F1C0B01486D1A5DB11484982814191"
9494,22,"Utiliza retencion de IVA en Compras","L",".f.",3,1,2,"Permite indicar si utiliza retencion de IVA en Compras",0.00,0,0,"UtilizaRetencionDeIvaEnCompras","Utiliza retencion de IVA en Compras",T,0,0,999999,"","","17646A72E11087148C61B7E717139504989211"
9495,22,"Utiliza retencion de Ganancias en Compras","L",".f.",3,1,2,"Permite indicar si utiliza retencion de Ganancias en Compras",0.00,0,0,"UtilizaRetencionDeGananciasEnCompras","Utiliza retencion de Ganancias en Compras",T,0,0,999999,"","","19414062B12FE314C511A49314543271472201"
9496,22,"Utiliza retencion de Ingresos Brutos en Compras","L",".f.",3,1,2,"Permite indicar si utiliza retencion de Ingresos Brutos en Compras",0.00,0,0,"UtilizaRetencionDeIngresosBrutosEnCompras","Utiliza retencion de Ingresos Brutos en Compras",T,0,0,999999,"","","134A6640614665143F91AECB15237036023461"
9498,22,"Utiliza Percepciones de Ingresos Brutos en Ventas","L",".f.",3,1,2,"Utiliza Percepciones de Ingresos Brutos en Ventas",0.00,0,0,"UtilizaPercepcionesDeIngresosBrutosEnVentas","Utiliza Percepciones de Ingresos Brutos en Ventas",F,0,0,999999,"","","11E5051D7131361402E19C2618147816887431"
9499,22,"Utiliza retención de IVA en Ventas","L",".f.",3,1,2,"Utiliza retención de IVA en Ventas",0.00,0,0,"UtilizaRetencionDeIvaEnVentas","Utiliza retención de IVA en Ventas",F,0,0,999999,"","","1C0D75B7719BA2143291938517917997075071"
9500,22,"Utiliza retención de Ganancias en Ventas","L",".F.",3,1,2,"Utiliza retención de Ganancias en Ventas",0.00,0,0,"UtilizaRetencionDeGananciasEnVentas","Utiliza retención de Ganancias en Ventas",F,0,0,999999,"","","1B174170C174CE14F68193EC12940495231521"
9501,22,"Utiliza retención de Ingresos Brutos en Ventas","L",".f.",3,1,2,"Utiliza retención de Ingresos Brutos en Ventas",0.00,0,0,"UtilizaRetencionDeIngresosBrutosEnVentas","Utiliza retención de Ingresos Brutos en Ventas",F,0,0,999999,"","","15D53138319A6814D8D1903110415717871361"
9502,22,"Utiliza retención de Seguridad Social en Ventas","L",".f.",3,1,2,"Utiliza retención de Seguridad Social en Ventas",0.00,0,0,"UtilizaRetencionDeSeguridadSocialEnVentas","Utiliza retención de Seguridad Social en Ventas",F,0,0,999999,"","","19D34C62A19F3F14CEE1AACC15530798532081"
9512,24,"Rango Codigos de Clientes","L",".f.",2,1,3,"",0.00,0,0,"RangoCodigosDeClientes","Rango Codigos de Clientes",F,0,0,999999,"","","1F39DA986191CD147E31BF0511446966837211"
9505,25,"Habilitar rubro crédito fiscal","L",".f.",3,1,2,"Habilita la posibilidad de indicar cual es el rubro de crédito fiscal del grupo.",0.00,0,0,"HabilitarRubroCreditoFiscal","Habilitar rubro crédito fiscal",F,0,0,999999,"","","132BF82D411E8714FED1BED512034023682621"
9506,26,"PermitirCargaAutomaticaDeArticulosConCaracterAdicional","L",".f.",1,2,3,"Permitir Carga Automatica De Articulos Con Caracter Adicional",0.00,0,0,"Permitircargaautomaticadearticulosconcaracteradicional","Permitir Carga Automatica De Articulos Con Caracter Adicional",T,0,0,999999,"","","18FE3F57D1B2011409D1ABEE11728988606501"
9507,26,"SugerirDatosDeLaCargaAnterior","L",".f.",1,2,3,"Sugerir Datos De La Carga Anterior En Altas De Articulos",0.00,0,0,"Sugerirdatosdelacargaanterior","Sugerir Datos De La Carga Anterior",T,0,0,999999,"","","1C88F9F6D149B314B6918DA417331114537061"
9508,26,"PermitirUtilizarOpcionDevolucion","L",".t.",1,2,3,"Permitir Utilizar Opcion Devolucion en Altas de Articulos",0.00,0,0,"Permitirutilizaropciondevolucion","Permitir Utilizar Opcion Devolucion",T,0,0,999999,"","","170C036431901D144BF1A69213950030582401"
9509,26,"DeshabilitarDetalleDeCombinacionesDeColorYTalle","L",".t.",1,2,3,"Deshabilitar Detalle De Combinaciones De Color y Talle En Altas de Articulos",0.00,0,0,"Deshabilitardetalledecombinacionesdecolorytalle","Deshabilitar Detalle De Combinaciones De Color Y Talle",T,0,0,999999,"","","1077FCA3D1D2D4141141ABF515411745407001"
9510,27,"Codigo","N","0",2,1,3,"Código de controlador fiscal",0.00,0,0,"Codigo","Codigo",T,0,0,999999,"","","168C9FD4E1405F1484618F8B11313926161921"
9523,31,"Lista de Precios 1","C","LISTA1",1,0,0,"Es la relación de la lista de precios 1 de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePrecios1","Lista de Precios 1",T,6,0,65,"TEXTOMINMAY","","1E131E6751CFCD14B4D1AEBD13257332263501"
9524,31,"Lista de Precios 2","C","LISTA2",1,0,0,"Es la relación de la lista de precios 2 de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePrecios2","Lista de Precios 2",T,6,0,65,"TEXTOMINMAY","","1628F1F531247C14EF518CD312040281418221"
9525,31,"Lista de Precios 3","C","LISTA3",1,0,0,"Es la relación de la lista de precios 3 de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePrecios3","Lista de Precios 3",T,6,0,65,"TEXTOMINMAY","","1C363CD6512C4714B1918CC911612410450031"
9526,31,"Lista de Precios 4","C","LISTA4",1,0,0,"Es la relación de la lista de precios 4 de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePrecios4","Lista de Precios 4",T,6,0,65,"TEXTOMINMAY","","1B058761814758146191BE6B18145377614081"
9527,31,"Lista de Precios 5","C","",1,0,0,"Es la relación de la lista de precios 5 de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePrecios5","Lista de Precios 5",T,6,0,65,"TEXTOMINMAY","","1AE1FE3A316E0114B471B55914102143795001"
9528,31,"Lista de Precios de Compras","C","LISTA0",1,0,0,"Es la relación de la lista de precios de compras de Lince con alguna lista de precios de Dragonfish",0.00,0,0,"ListaDePreciosDeCompras","Lista de Precios de Compras",T,6,0,65,"TEXTOMINMAY","","154DCFC451D87814A1F19E0B15522995530951"
9529,31,"Actualizar articulos al recibir","L",".T.",0,0,1,"Indica si se actualizan los artículos existentes con los provenientes de los paquetes de datos o solo ingresan las altas",0.00,0,0,"ActualizarArticulosAlRecibir","Actualizar artículos al recibir",T,0,0,65,"","","149A489101766D1408D1BC3314366459187801"
9557,31,"RecibirMovimientoDeStockComo","C","Mercadería en tránsito",1,0,0,"Indica cómo se reciben los movimientos de mercadería de Lince",0.00,0,0,"Recibirmovimientodestockcomo","Recibir Movimiento de mercadería como",F,20,0,65,"COMBO","Mercadería en tránsito, Movimiento de stock","13B10960C17BF214DAE1AA6416324597026901"
9559,31,"Código de redondeo a utilizar en la recepción de precios.","C","",0,0,1,"Código de redondeo a utilizar en la recepción de precios.",0.00,0,0,"CodigoDeRedondeoAUtilizarEnLaRecepcionDePrecios","Código de redondeo a utilizar en la recepción de precios.",F,10,0,65,"","","1A873A50D12B2F141E918CA813499128304681"
9563,31,"Boca de expendio para comprobantes","N","",0,0,1,"Bocadeexpendioparacomprobantes",0.00,0,0,"Bocadeexpendioparacomprobantes","Boca de expendio para comprobantes",T,4,0,65,"","","10ED825F411051148741929F11754119470401"
9564,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 0","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario0",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario0","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 0",T,4,0,65,"","","15017D10A135B014985192B911182584489501"
9566,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 1","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario1",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario1","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 1",T,4,0,65,"","","1BFFD5E2819FB81446D19BDF11181016083201"
9568,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 2","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario2",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario2","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 2",T,4,0,65,"","","19119DEF112D20141EE1A07615451681909661"
9570,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 3","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario3",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario3","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 3",T,4,0,65,"","","1A6F8BBEA1663614DEA1B2CD17720621253271"
9572,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 4","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario4",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario4","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 4",T,4,0,65,"","","118D8E1851DC161497F185D515726814553461"
9586,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 5","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario5",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario5","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 5",T,4,0,65,"","","10DE25BD4136CE14D3F1A7D715031598117391"
9588,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 6","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario6",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario6","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 6",T,4,0,65,"","","1DF806DE61F53C140D81894414292980212031"
9590,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 7","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario7",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario7","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 7",T,4,0,65,"","","1CAE15F471FF261449F188DF13935683384461"
9592,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 8","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario8",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario8","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 8",T,4,0,65,"","","1E079105714EDB145F218CF114526272501781"
9594,31,"Boca de expendio para comprobantes C.Fiscal/Electrónicos Talonario 9","N","",0,0,1,"Bocadeexpendioparacomprobantesfiscalestalonario9",0.00,0,0,"Bocadeexpendioparacomprobantesfiscalestalonario9","Boca de expendio para comprobantes C.Fiscal / Electrónicos Talonario 9",T,4,0,65,"","","1D3120E8D195311457318BD311969318742141"
9762,31,"Temporada para la estación verano","C","1",0,0,1,"Es la relación de la estación verano de Lince con alguna temporada de Dragonfish.",0.00,0,0,"TemporadaParaLaEstacionVerano","Temporada para la estación verano",T,5,0,65,"TEXTOMINMAY","","15324BD65171BB140D01855017360051659301"
9763,31,"Temporada para la estación otoño","C","2",0,0,1,"Es la relación de la estación otoño de Lince con alguna temporada de Dragonfish.",0.00,0,0,"TemporadaParaLaEstacionOtono","Temporada para la estación otoño",T,5,0,65,"TEXTOMINMAY","","13E5C92B913BE614D911A9D111990402882161"
9764,31,"Temporada para la estación invierno","C","3",0,0,1,"Es la relación de la estación invierno de Lince con alguna temporada de Dragonfish.",0.00,0,0,"TemporadaParaLaEstacionInvierno","Temporada para la estación invierno",T,5,0,65,"TEXTOMINMAY","","1EE014F20123F114D2818F7019670148241831"
9765,31,"Temporada para la estación primavera","C","4",0,0,1,"Es la relación de la estación primavera de Lince con alguna temporada de Dragonfish.",0.00,0,0,"TemporadaParaLaEstacionPrimavera","Temporada para la estación primavera",T,5,0,65,"TEXTOMINMAY","","1F37F37741BD62149D7199C018700833603801"
9530,33,"CodigoDeZona","C","00",0,0,1,"Codigo de zona para e-flexware",0.00,0,0,"Codigodezona","Codigo de zona",T,3,0,510,"","","159A1EDDD1676F148E71A2FD16053533150301"
9531,33,"TipoDeCliente","C","",0,1,0,"Tipo de cliente para exportar a eFlexware",0.00,0,0,"Tipodecliente","Tipo de Cliente",F,4,0,510,"","","10084C511196CD14CD31A5E410640156937921"
9539,33,"ActualizaStock","L",".F.",0,1,0,"Actualiza o no stock",0.00,0,0,"Actualizastock","Actualiza stock",F,0,0,510,"","","16EB2CA021C35A1418B197E110777071338891"
9540,33,"CodigoDeCausaDeEmision","C","",0,1,0,"Codigo de causa de emision",0.00,0,0,"Codigodecausadeemision","Codigo de causa de emision",F,4,0,510,"","","1AA9757FA17AD71446B1A1FB17363932514001"
9542,33,"Permite pasar Id de base de datos en blanco","L",".t.",0,1,0,"Permite la exportacion aunque no exista conversión de valores para la base de datos",0.00,0,0,"PermitePasarIdDeBaseDeDatosEnBlanco","Permite Pasar Id De Base De Datos En Blanco",F,0,0,510,"","","117F8E6851B86C149F41BB1310300865617311"
9544,33,"Permite pasar código de apertura contable en blanco","L",".t.",0,1,0,"Permite la exportacion aunque no exista conversión de código de apertura contable para la base de datos",0.00,0,0,"PermitePasarCodigoDeAperturaContableEnBlanco","Permite Pasar Codigo De Apertura Contable En Blanco",F,0,0,510,"","","1710C44B614642144DF1B6D610344644229001"
9534,34,"NoExportarClientesEnComprobantesB","L",".F.",0,1,0,"No exportar clientes en comprobantes B",0.00,0,0,"Noexportarclientesencomprobantesb","No Exportar Clientes",T,0,0,520,"","","1AEF96723146711495B1963311928458628081"
9535,34,"TipoDeCambio","C","UNI",0,1,0,"Tipo de cambio",0.00,0,0,"Tipodecambio","Tipo de cambio",T,3,0,520,"","","1506469D8192C8147FE1BBEA12184881888101"
9538,34,"CodigoDeCondicionDeVenta","C","1",0,1,0,"Codigo para la condicion de la venta",0.00,0,0,"Codigodecondiciondeventa","Codigo de condicion de venta",F,3,0,520,"","","199944BF91537414C051BE9712516276779371"
9759,34,"Separa descuentos y recargos","L",".f.",0,1,0,"Permite separar los recargos financieros de los descuentos comerciales.",0.00,0,0,"SeparaDescuentosYRecargos","Separa descuentos y recargos",T,0,0,520,"","","10F876413178861438A19AD612711148525401"
9761,34,"InvertirSignoEnDescuentosYRecargos","L",".F.",0,1,0,"Deshabilitado: Los descuentos se exportaran en positivo y los recargos en negativo | Habilitado: Los descuentos se exportaran en negativo y los recargos en positivo",0.00,0,0,"Invertirsignoendescuentosyrecargos","Exportar descuentos en negativo y recargos en positivo",F,0,0,520,"","","174B190BC1B07A14EEC1A6A812558082827371"
9782,34,"GrupoEnCabecera","C","",0,1,0,"Permite indicar el valor con el que se exporta el campo “Grupo” en la cabecera.",0.00,0,0,"Grupoencabecera","Grupo en cabecera",T,12,0,520,"","","145962EC41496C142E31A56015403260017391"
9783,34,"VendedorDefault","C","VEND",0,1,0,"Codigo de vendedor utilizado para comprobantes sin vendedor.",0.00,0,0,"VendedorDefault","Codigo de vendedor",T,4,0,520,"","","1A5BB209818F0714D09195FD14741875011801"
9784,34,"ExportarValoresEnCero","L",".F.",0,1,0,"Exportar comprobantes en cero en el archivo VMEDPAG",0.00,0,0,"Exportarvaloresencero","Exportar valores en cero",F,0,0,520,"","","1E457398A113BC1410F1A48915053672282501"
9785,34,"CondicionDeVentaCompEnCero","C","2",0,1,0,"Código de condición de venta para comprobantes con total en cero",0.00,0,0,"Condiciondeventacompencero","Código de condición de venta para comprobantes con total en cero",F,3,0,520,"","","19EA350301D84F142F8194AF10641635788421"
9786,34,"CodigoClienteCompEnCero","C","999999",0,1,0,"Código de cliente por defecto para los comprobantes de venta con total en cero si cliente asignado",0.00,0,0,"Codigoclientecompencero","Código de cliente para comprobantes con total en cero sin personalizar",F,6,0,520,"","","19B505DE01F100146CF1936919451111216131"
9788,34,"ExportarVacioCodigoClasifAdic1","L",".F.",0,1,0,"Permite exportar vacío el campo "Código de la clasificación adicional del cliente 1"",0.00,0,0,"Exportarvaciocodigoclasifadic1","Exportar vacío código de clasificación adicional 1",T,0,0,520,"","","12138D950138DB14D321BC5211258566746601"
9789,34,"ExportarVacioDescripcionAdicional1","L",".F.",0,1,0,"Permite exportar vacío el campo "Descripción de clasificación adicional 1" en el archivo de cabecera.",0.00,0,0,"Exportarvaciodescripcionadicional1","Exportar vacío descripción adicional 1",T,0,0,520,"","","1D49C27D21DBA114DA5191D318211705529801"
